id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO901918026,Moneda Francia 1978 Liberte Egalite Fraternite ,used,gold_special,https://articulo.mercadolibre.com.co/MCO-901918026-moneda-francia-1978-liberte-egalite-fraternite-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,8963,,1,True,2042-05-27T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,95325698,RONCESVALLES2010,,,,,
MCO1144393572,Bandera De Colombia Material Satín Grande,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1144393572-bandera-de-colombia-material-satin-grande-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,39999,,1,True,2042-12-10T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,174246130,MERCEDESCAMARGORAMIREZ,12.0,3333.25,0.0,COP,
MCO1502998502,Bricero Antiguo Para Repuesto Lampara Variado 1950 U.s.a,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1502998502-bricero-antiguo-para-repuesto-lampara-variado-1950-usa-_JM,buy_it_now,MCO,MCO439433,MCO-ANTIQUES,60000,,1,True,2043-04-21T04:00:00.000Z,False,[],MCO1367,False,False,custom,custom,[],,,142560917,PULGUEROPERSACALI,36.0,1666.67,0.0,COP,ANTIQUES
MCO926651443,Boao Monedas De 200 Piezas De Feng Shui Chino Moneda De Buen,new,gold_special,https://articulo.mercadolibre.com.co/MCO-926651443-boao-monedas-de-200-piezas-de-feng-shui-chino-moneda-de-buen-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,143000,,1,True,2042-07-11T04:00:00.000Z,False,[],MCO1367,False,True,cross_docking,me2,['mandatory_free_shipping'],,,163181195,MAUJA_BUSINESS,36.0,3972.22,0.0,COP,Boao
MCO591628877,"Rejillas De Difracción Deslizante, Con Eje Doble, 13,500 En/",new,gold_special,https://articulo.mercadolibre.com.co/MCO-591628877-rejillas-de-difraccion-deslizante-con-eje-doble-13500-en-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,141000,,1,True,2040-10-20T04:00:00.000Z,False,[],MCO1367,False,True,cross_docking,me2,['mandatory_free_shipping'],,,192538642,MIBICY_COM,36.0,3916.67,0.0,COP,
MCO1575582416,"Cinta Para Máquina De Escribir, 1/2, Negra",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1575582416-cinta-para-maquina-de-escribir-12-negra-_JM,buy_it_now,MCO,MCO442097,MCO-TYPEWRITERS,105212,,1,True,2043-05-07T04:00:00.000Z,False,[],MCO1367,False,True,cross_docking,me2,['mandatory_free_shipping'],,,1140609752,USCLUBGLOBAL-COR,12.0,8767.67,0.0,COP,Mahogany Rhino
MCO960214185,Colombia Moneda 10 Centavos 1978,new,gold_special,https://articulo.mercadolibre.com.co/MCO-960214185-colombia-moneda-10-centavos-1978-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,20000,,1,True,2042-09-08T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,36.0,555.56,0.0,COP,
MCO613440035,Colombia  Billete 100 Pesos Oro,used,gold_special,https://articulo.mercadolibre.com.co/MCO-613440035-colombia-billete-100-pesos-oro-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,38000,,1,True,2041-03-20T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,98056069,JESSID,36.0,1055.56,0.0,COP,
MCO1705033492,Billete De 10 Mil. Serie De 4 Billetes Consecutivos,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1705033492-billete-de-10-mil-serie-de-4-billetes-consecutivos-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,350000,,1,True,2043-07-06T04:00:00.000Z,False,[],MCO1367,False,True,drop_off,me2,['mandatory_free_shipping'],,,394600717,MAURICIOTOLOS,36.0,9722.22,0.0,COP,
MCO980882373,Moneda Perú 1 Nuevo Sol Año 2011 Circulado ,used,gold_special,https://articulo.mercadolibre.com.co/MCO-980882373-moneda-peru-1-nuevo-sol-ano-2011-circulado-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,8000,,1,True,2042-10-01T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO1914510174,Gtotd Póster De Pared De Dibujos Animados De Anime (paquete ,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1914510174-gtotd-poster-de-pared-de-dibujos-animados-de-anime-paquete-_JM,buy_it_now,MCO,MCO168946,MCO-POSTERS,133836,,50,True,2043-09-14T04:00:00.000Z,False,[],MCO1367,False,True,cross_docking,me2,['mandatory_free_shipping'],,,817708959,THEBOOKSTORECO,12.0,11153.0,0.0,COP,GTOTd
MCO887292393,Virgen Milagrosa En Porcelana Italiana Firenzi 10cm,new,gold_special,https://articulo.mercadolibre.com.co/MCO-887292393-virgen-milagrosa-en-porcelana-italiana-firenzi-10cm-_JM,buy_it_now,MCO,MCO442201,MCO-SCULPTURES_AND_STATUES,32000,,1,True,2042-04-22T04:00:00.000Z,False,[],MCO1367,False,False,not_specified,not_specified,[],,,256630100,LIBSAGRADAFAMILIA,36.0,888.89,0.0,COP,Sagrada Familia
MCO1292255908,Moneda Coleccionable Isabel Ii 2015,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1292255908-moneda-coleccionable-isabel-ii-2015-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,65000,,1,True,2043-03-03T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,74337203,PASSION 4FASHION,36.0,1805.56,0.0,COP,
MCO641539896,Colombia 50 Pesos Oro 7 Agosto 1947,used,gold_special,https://articulo.mercadolibre.com.co/MCO-641539896-colombia-50-pesos-oro-7-agosto-1947-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,280000,,1,True,2041-06-25T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,36.0,7777.78,0.0,COP,
MCO906077675,Retablo Madera Virgen Guadalupe,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-906077675-retablo-madera-virgen-guadalupe-_JM,buy_it_now,MCO,MCO430305,MCO-RELIGIOUS_RETABLOS,7000,,1,True,2042-06-04T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,359003492,TOTUSTUUSDISTRIBUCIONES,,,,,TOTUS TUUS DISTRIBUCIONES
MCO1315995703,Colombia Moneda 50 Centavos 1958,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1315995703-colombia-moneda-50-centavos-1958-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,9000,,1,True,2043-07-12T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,,,,,
MCO916969406,Bandera Costa Rica 1.50x90cm Exterior Grande,new,gold_special,https://articulo.mercadolibre.com.co/MCO-916969406-bandera-costa-rica-150x90cm-exterior-grande-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,49990,,1,True,2043-11-16T16:51:29.644Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,391868900,STTRIKER.CO,36.0,1388.61,0.0,COP,
MCO1382068293,Moneda Estados Unidos 1 Dolar Sacagawea 2000.,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1382068293-moneda-estados-unidos-1-dolar-sacagawea-2000-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,11900,,1,True,2044-01-11T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,46002547,CALVOCES2011,,,,,Dolar
MCO863027098,Colombia 5 Pesos Oro 1 Enero 1953,used,gold_special,https://articulo.mercadolibre.com.co/MCO-863027098-colombia-5-pesos-oro-1-enero-1953-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,35000,,1,True,2042-02-17T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,36.0,972.22,0.0,COP,
