id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO502364842,Kit Decoración Fiesta Infantil Animales De La Selva (zafari),new,gold_special,https://articulo.mercadolibre.com.co/MCO-502364842-kit-decoracion-fiesta-infantil-animales-de-la-selva-zafari-_JM,buy_it_now,MCO,MCO435356,MCO-PARTY_DECORATION_KITS,42000,1,True,2039-01-25T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,143164040,MISTER PIÑATAS,36.0,1166.67,0.0,COP,
MCO866795211,Decoracion Globos Arco Rojo Dorado Negro Casino Cumpleaños,new,gold_special,https://articulo.mercadolibre.com.co/MCO-866795211-decoracion-globos-arco-rojo-dorado-negro-casino-cumpleanos-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,59900,50,True,2042-02-28T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,36.0,1663.89,0.0,COP,Genérica
MCO1584794358,Mantel Metálizado Azul Claro Medida137x183cm Calidad Premium,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1584794358-mantel-metalizado-azul-claro-medida137x183cm-calidad-premium-_JM,buy_it_now,MCO,MCO413591,MCO-TABLECLOTHS,9500,1,True,2043-05-10T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1085789498,LENCERIASEDUCTORA.CO,,,,,Premium
MCO1270876144,Arco Kit Globos Princesa Sofia Fucsia Rosado Cortina Número,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1270876144-arco-kit-globos-princesa-sofia-fucsia-rosado-cortina-numero-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,59900,500,True,2043-02-25T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,36.0,1663.89,0.0,COP,Genérica
MCO1276181137,Recordatorio Fiesta Peluches Miniatura Dinosaurios X 16 Unid,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1276181137-recordatorio-fiesta-peluches-miniatura-dinosaurios-x-16-unid-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,306250,1,True,2043-03-22T04:00:00.000Z,False,[],MCO118204,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,145196667,TAHANA STORE,36.0,8506.94,0.0,COP,
MCO1045213340,Navidad Decoracion Arco Globos Dorado Rojo Fin De Año,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1045213340-navidad-decoracion-arco-globos-dorado-rojo-fin-de-ano-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,59900,50,True,2042-11-02T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,36.0,1663.89,0.0,COP,Genérica
MCO581726462,Kit Decoración Fiesta Cars 12 Personas Con Bouquet De Globos,new,gold_special,https://articulo.mercadolibre.com.co/MCO-581726462-kit-decoracion-fiesta-cars-12-personas-con-bouquet-de-globos-_JM,buy_it_now,MCO,MCO435356,MCO-PARTY_DECORATION_KITS,45000,1,True,2040-09-04T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,143164040,MISTER PIÑATAS,36.0,1250.0,0.0,COP,Carrusel
MCO1914931382,Mascara Antifaz Romano Espartano Soldado Veneciano Fiesta,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1914931382-mascara-antifaz-romano-espartano-soldado-veneciano-fiesta-_JM,buy_it_now,MCO,MCO157459,MCO-PARTY_MASKS,7990,50,True,2043-09-14T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,611117451,LOMASCHIMBA_,,,,,Mieltech
MCO1339591805,Docena Recuerdo Pulsera Denario Nudo Franciscano + Bolsa Tul,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1339591805-docena-recuerdo-pulsera-denario-nudo-franciscano-bolsa-tul-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,29200,1,True,2043-12-02T02:07:20.589Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,568048702,DETU2 DAISYMORALES,36.0,811.11,0.0,COP,
MCO2020303290,Globos Metaliados Navidad Papa Noel Santa Clous   70cm X1u,new,gold_special,https://articulo.mercadolibre.com.co/MCO-2020303290-globos-metaliados-navidad-papa-noel-santa-clous-70cm-x1u-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,6800,150,True,2043-11-07T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1372300779,VARIEDAD_RR,,,,,Genérica
MCO607633792,Varita Harry Potter Voldemort En Estuche + Obsequio,new,gold_special,https://articulo.mercadolibre.com.co/MCO-607633792-varita-harry-potter-voldemort-en-estuche-obsequio-_JM,buy_it_now,MCO,MCO455859,MCO-COSPLAY_WANDS,60000,1,True,2041-02-10T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,662302012,TUMUNDOANIME,36.0,1666.67,0.0,COP,Articulo Importado
MCO1982778026,Cortina Metalizada Troquelada Corazones Amor Valentin Rojo,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1982778026-cortina-metalizada-troquelada-corazones-amor-valentin-rojo-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,8455,1,True,2043-10-19T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1026596468,GLOBOS_Y_PELUCHES_MASMELO,,,,,Genérica
